ID da fila;ID do pedido;Data do pedido;Data de envio;Modo de envio;ID do cliente;Nome do cliente;Segmento;Cidade;Estado;País/Região;Região;Iddoproduto;Categoria;Sub-categoria;Nomedoproduto;Custo;Vendas;Quantidade;Desconto;Lucro;Meta
589;US-2021-136497;25/03/2021;27/03/2021;Segunda classe;EM-13660;Enzo Melo;Varejo;San Miguelito;Panamá;Panamá;Central;TEC-CO-10004677;Tecnologia;Copiadoras;HP Copiadora, Colorida;1307,4;1305;5;0,402;3581,258;3581,258
2397;MX-2021-113845;12/09/2021;14/09/2021;Primeira classe;CC-12460;Cauã Costa;Varejo;Managua;Managua;Nicarágua;Central;TEC-TE-10002063;Tecnologia;Telefones;Nokia Carregador, Embalagem tipo bulk;4029;21205;5;0;1060;17178,4
9856;MX-2021-140305;03/06/2021;07/06/2021;Classe padrão;LS-16540;Lara Souza;Varejo;Managua;Managua;Nicarágua;Central;MAT-AC-10003958;Material de escritório;Eletrônicos;Hamilton Beach Forno, Prata;3512;18103;5;0;14593,4;14593,4
1581;US-2019-156860;12/12/2019;18/12/2019;Classe padrão;MS-18865;Matilde Souza;Varejo;Santiago de los Caballeros;Santiago;República Dominicana;Caribe;TEC-CO-10002270;Tecnologia;Copiadoras;Hewlett Fax, Vermelho;2120,8;2118,4;2;0,202;1266,3968;1266,3968
757;MX-2020-127859;25/05/2020;30/05/2020;Classe padrão;CC-11875;Caio Castro;Grande Empresa;Buenos Aires;Cidade Autônoma de Buenos Aires;Argentina;Sul;TEC-CO-10001622;Tecnologia;Copiadoras;Canon Fax, Colorida;2132,2;2129,8;1;0,402;-854,7444;-854,7444
8650;US-2021-161424;11/11/2021;15/11/2021;Classe padrão;MC-18835;Matilde Cardoso;Grande Empresa;Santo Domingo;Distrito Nacional;República Dominicana;Caribe;MÓV-MÓ-10004383;Móveis;Móveis;Eldon Moldura, Premium;712,2;709,8;7;0,5;-2305,1;1970,5
7526;US-2020-102596;02/08/2020;08/08/2020;Classe padrão;VD-21445;Vitór Dias;Grande Empresa;Carrefour;Ouest;Haiti;Caribe;MÓV-MÓ-10004010;Móveis;Móveis;Rubbermaid Moldura, Preto;622,8;620,4;6;0,7;-2418,12;698,28
7007;US-2018-113348;27/10/2018;29/10/2018;Segunda classe;KR-16315;Kaua Ribeiro;Varejo;Arequipa;Arequipa;Peru;Sul;MAT-AC-10000780;Material de escritório;Eletrônicos;Cuisinart Geladeira, Prata;2252,4;5961,96;3;0,4;3711,96;3711,96
4933;US-2019-168347;29/11/2019;04/12/2019;Classe padrão;KB-16195;Kaua Barbosa;Varejo;Metepec;México;México;Norte;TEC-TE-10000200;Tecnologia;Telefones;Apple Carregador, Tamanho real;3655;4250;1;0;595;597,4
8070;MX-2021-101826;15/10/2021;19/10/2021;Classe padrão;RC-19630;Rafael Castro;Grande Empresa;Santos;São Paulo;Brasil;Sul;TEC-TE-10000200;Tecnologia;Telefones;Apple Carregador, Tamanho real;3655;4250;1;0;595;597,4
4584;MX-2018-150973;28/10/2018;29/10/2018;Primeira classe;JR-16000;Julieta Ribeiro;Varejo;Managua;Managua;Nicarágua;Central;TEC-TE-10004283;Tecnologia;Telefones;Samsung Carregador, Tamanhos variados;3961,8;12780;3;0;894,6;8820,6
6000;MX-2020-144295;14/08/2020;19/08/2020;Segunda classe;MC-18235;Mariana Cavalcanti;Grande Empresa;Apopa;San Salvador;El Salvador;Central;TEC-TE-10004283;Tecnologia;Telefones;Samsung Carregador, Tamanhos variados;3961,8;12780;3;0;894,6;8820,6
8377;MX-2020-109981;04/12/2020;05/12/2020;Primeira classe;BB-11785;Bruno Barbosa;Varejo;Milpa Alta;Distrito Federal;México;Norte;TEC-TE-10004283;Tecnologia;Telefones;Samsung Carregador, Tamanhos variados;3961,8;12780;3;0;894,6;8820,6
8896;US-2018-115392;04/03/2018;11/03/2018;Classe padrão;CA-11860;Caio Almeida;Varejo;San Pedro Sula;Cortés;Honduras;Central;TEC-TE-10002141;Tecnologia;Telefones;Samsung Caixa de som, Azul;1067,8;3336,6;5;0,4;-2002,4;2271,2
4836;US-2019-100930;06/09/2019;11/09/2019;Segunda classe;SC-20365;Sarah Correia;Varejo;San Miguelito;Panamá;Panamá;Central;TEC-TE-10004040;Tecnologia;Telefones;Apple Caixa de som, Embalagem tipo bulk;1068,8;3339,6;5;0,4;-2004,4;2273,2
6259;US-2019-113754;06/04/2019;11/04/2019;Classe padrão;BG-11545;Breno Gomes;Grande Empresa;Torreón;Coahuila;México;Norte;MÓV-ME-10000666;Móveis;Mesas;Chromcraft Mesa para computador, Preto;2601,6;2599,2;2;0,2;-473,28;2130,72
3313;US-2020-128482;30/10/2020;04/11/2020;Classe padrão;VF-21280;Vinicius Fernandes;Varejo;La Ceiba;Atlántida;Honduras;Central;TEC-TE-10002655;Tecnologia;Telefones;Apple Repetidor de sinal, Tamanhos variados;874,2;3906;7;0,4;-2213,4;3034,2
6503;MX-2021-152891;12/08/2021;16/08/2021;Classe padrão;EC-14005;Evelyn Correia;Varejo;San Salvador;San Salvador;El Salvador;Central;MÓV-ME-10000654;Móveis;Mesas;Barricks Mesa redonda, Branco;2820,8;2818,4;2;0,2;-268,8;2554,4
1500;MX-2021-124002;09/01/2021;14/01/2021;Classe padrão;VD-21700;Vitória Dias;Pequenas e Medias Empresas;Brasília;Distrito Federal;Brasil;Sul;TEC-TE-10001225;Tecnologia;Telefones;Apple Carregador, Azul;4114,2;33931,2;8;0;1017,6;29819,4
6040;US-2019-126487;22/12/2019;27/12/2019;Classe padrão;GC-14650;Giovana Cavalcanti;Grande Empresa;Buenos Aires;Cidade Autônoma de Buenos Aires;Argentina;Sul;TEC-CO-10003483;Tecnologia;Copiadoras;Hewlett Copiadora, Digital;1562,4;1560;3;0,402;1589,1876;1589,1876
6064;US-2019-153402;08/01/2019;11/01/2019;Primeira classe;LL-17725;Luis Lima;Varejo;Santo Domingo;Distrito Nacional;República Dominicana;Caribe;MÓV-MÓ-10003235;Móveis;Móveis;Eldon Moldura, Embalagem multipack;729;726,6;7;0,5;-2389,1;1987,3
6458;MX-2019-132955;07/03/2019;12/03/2019;Classe padrão;DG-12985;Diogo Gomes;Varejo;Mejicanos;San Salvador;El Salvador;Central;MAT-AC-10002557;Material de escritório;Eletrônicos;KitchenAid Forno, Prata;3692;19030;5;0;15340,4;15340,4
1204;MX-2020-158715;09/09/2020;16/09/2020;Classe padrão;SC-20500;Sofia Cunha;Varejo;Consolación del Sur;Pinar del Rio;Cuba;Caribe;MÓV-ME-10002836;Móveis;Mesas;Bevis Mesa para computador, Retangular;3247,8;3245,4;3;0;98,4;6596,4
7757;US-2019-131030;11/10/2019;17/10/2019;Classe padrão;PA-19435;Paulo Araujo;Varejo;Tegucigalpa;Francisco Morazán;Honduras;Central;MAT-AC-10004138;Material de escritório;Eletrônicos;Cuisinart Micro-ondas, Preto;1519,2;4446,24;4;0,4;2929,44;2929,44
10005;US-2020-124737;27/06/2020;02/07/2020;Classe padrão;GO-14785;Giovanna Oliveira;Grande Empresa;Presidente Dutra;Maranhão;Brasil;Sul;MÓV-MÓ-10000242;Móveis;Móveis;Deflect-O Moldura, Embalagem multipack;653,4;651;7;0,6;-2518,6;1404,2
3932;US-2021-102435;17/06/2021;20/06/2021;Primeira classe;MS-19045;Miguel Souza;Pequenas e Medias Empresas;David;Chiriquí;Panamá;Central;MAT-AC-10002280;Material de escritório;Eletrônicos;Hamilton Beach Micro-ondas, Branco;1534,4;4490,4;4;0,4;2958,4;2958,4
9964;MX-2020-144855;17/12/2020;22/12/2020;Classe padrão;GS-14620;Gabrielly Santos;Grande Empresa;Osorno;Los Lagos;Chile;Sul;MAT-AC-10001623;Material de escritório;Eletrônicos;Breville Geladeira, Vermelho;3427,6;24235,4;7;0;20810,2;20810,2
1624;MX-2018-165106;05/11/2018;08/11/2018;Segunda classe;JC-15835;Julian Cunha;Varejo;Soyapango;San Salvador;El Salvador;Central;MAT-AC-10003958;Material de escritório;Eletrônicos;Hamilton Beach Forno, Prata;3512;10861,8;3;0;7352,2;7352,2
4728;MX-2021-119613;13/11/2021;17/11/2021;Classe padrão;VC-21415;Vitór Castro;Varejo;San Pedro Sula;Cortés;Honduras;Central;TEC-CO-10002086;Tecnologia;Copiadoras;Brother Fax sem fio, Par;2348,8;2346,4;1;0,402;-836,2108;-836,2108
8446;MX-2018-135104;02/11/2018;04/11/2018;Primeira classe;VF-21460;Vitor Fernandes;Pequenas e Medias Empresas;El Progreso;Yoro;Honduras;Central;TEC-CO-10001365;Tecnologia;Copiadoras;Brother Fax, Par;1911,4;1909;2;0,402;630,8256;630,8256
7072;US-2019-141250;03/01/2019;07/01/2019;Classe padrão;LR-16675;Laura Ribeiro;Grande Empresa;San Pedro Sula;Cortés;Honduras;Central;MÓV-ME-10000440;Móveis;Mesas;Chromcraft Mesa para computador, Branco;1663,8;1661,4;2;0,7;-1545,12;121,08
265;US-2020-101721;13/08/2020;17/08/2020;Classe padrão;MC-18850;Matilde Costa;Varejo;Monclova;Coahuila;México;Norte;MÓV-ME-10001414;Móveis;Mesas;Bevis Mesa de madeira, Montado;3032,2;3029,8;1;0,2;-178,44;-176,04
6776;MX-2019-153157;12/10/2019;15/10/2019;Primeira classe;FR-14365;Fernanda Rocha;Grande Empresa;Puebla;Puebla;México;Norte;TEC-TE-10001225;Tecnologia;Telefones;Apple Carregador, Azul;4114,2;29689,8;7;0;890,4;25578
10151;US-2021-150840;24/07/2021;29/07/2021;Classe padrão;VS-21580;Vitor Silva;Varejo;Registro;São Paulo;Brasil;Sul;MAT-AC-10003475;Material de escritório;Eletrônicos;Breville Micro-ondas, Prata;1411,6;2419,68;3;0,6;1010,48;1010,48
7665;MX-2020-105585;26/07/2020;29/07/2020;Primeira classe;GO-14785;Giovanna Oliveira;Grande Empresa;São Paulo;São Paulo;Brasil;Sul;MÓV-ME-10003040;Móveis;Mesas;HON Mesa de conferência, Retangular;4350,2;4347,8;2;0,2;1102,8;5455,4
369;US-2020-128013;10/11/2020;11/11/2020;Primeira classe;GO-15070;Gustavo Oliveira;Varejo;La Ceiba;Atlántida;Honduras;Central;TEC-CO-10004172;Tecnologia;Copiadoras;Canon Fax sem fio, Vermelho;2085,4;2083;2;0,402;921,8304;921,8304
5066;MX-2019-162411;26/07/2019;01/08/2019;Classe padrão;BG-11710;Bruna Goncalves;Varejo;São Bernardo do Campo;São Paulo;Brasil;Sul;MAT-AC-10001623;Material de escritório;Eletrônicos;Breville Geladeira, Vermelho;3427,6;17311;5;0;13885,8;13885,8
8132;MX-2019-112144;26/05/2019;28/05/2019;Segunda classe;EC-13165;Eduarda Carvalho;Grande Empresa;Managua;Managua;Nicarágua;Central;MAT-AC-10001623;Material de escritório;Eletrônicos;Breville Geladeira, Vermelho;3427,6;17311;5;0;13885,8;13885,8
2003;US-2020-108308;29/05/2020;30/05/2020;Primeira classe;ÁA-10030;Ágatha Araujo;Grande Empresa;Santiago de los Caballeros;Santiago;República Dominicana;Caribe;TEC-CO-10002466;Tecnologia;Copiadoras;Sharp Fax sem fio, Digital;2346,8;2344,4;2;0,202;1438,7584;1438,7584
1310;US-2018-149874;11/06/2018;16/06/2018;Segunda classe;JR-16000;Julieta Ribeiro;Varejo;Santo Domingo;Distrito Nacional;República Dominicana;Caribe;MÓV-MÓ-10001290;Móveis;Móveis;Deflect-O Moldura, Premium;652;649,6;9;0,5;-2608,2;2610,2
3268;MX-2020-141537;02/02/2020;04/02/2020;Primeira classe;MB-19060;Murilo Barros;Pequenas e Medias Empresas;Santo Domingo;Distrito Nacional;República Dominicana;Caribe;MÓV-ME-10002205;Móveis;Mesas;Chromcraft Mesa para computador, Montado;1483;1480,6;3;0,7;-1779,6;1188,8
8641;US-2021-146367;10/12/2021;12/12/2021;Primeira classe;GM-14470;Gabriela Martins;Varejo;Milpa Alta;Distrito Federal;México;Norte;MÓV-ME-10003027;Móveis;Mesas;Barricks Mesa de madeira, Montado;2868,6;2866,2;4;0,2;-415,2;8193
149;US-2019-116750;22/07/2019;26/07/2019;Segunda classe;BG-11710;Bruna Goncalves;Varejo;Choloma;Cortés;Honduras;Central;TEC-CO-10004163;Tecnologia;Copiadoras;Hewlett Copiadora, Colorida;1502,4;1500;4;0,402;2727,6208;2727,6208
6001;MX-2020-144295;14/08/2020;19/08/2020;Segunda classe;MC-18235;Mariana Cavalcanti;Grande Empresa;Apopa;San Salvador;El Salvador;Central;MAT-AC-10003958;Material de escritório;Eletrônicos;Hamilton Beach Forno, Prata;3512;7241,2;2;0;3731,6;3731,6
4349;US-2019-147130;19/09/2019;21/09/2019;Segunda classe;RS-20110;Rodrigo Sousa;Varejo;Arraiján;Panamá;Panamá;Central;TEC-AC-10000750;Tecnologia;Acessórios;Belkin Roteador, Econômico;1414,6;5175;5;0,4;-1898;3762,8
1032;US-2020-119956;16/04/2020;22/04/2020;Classe padrão;AC-10180;Alex Costa;Pequenas e Medias Empresas;San Francisco del Rincón;Guanajuato;México;Norte;MÓV-ME-10000023;Móveis;Mesas;Barricks Mesa para computador, Preto;2803,4;2801;2;0,2;-509,84;2295,96
2793;US-2020-160864;10/10/2020;13/10/2020;Segunda classe;JS-15760;Júlia Silva;Pequenas e Medias Empresas;Santiago de los Caballeros;Santiago;República Dominicana;Caribe;MÓV-ME-10002663;Móveis;Mesas;Barricks Mesa de madeira, Branco;1799,8;1797,4;2;0,7;-1523,12;279,08
54;US-2018-150987;03/04/2018;07/04/2018;Segunda classe;EA-13480;Emily Alves;Pequenas e Medias Empresas;Tegucigalpa;Francisco Morazán;Honduras;Central;MAT-AC-10000709;Material de escritório;Eletrônicos;KitchenAid Forno, Preto;2544,2;6834,96;3;0,4;4293,16;4293,16
4978;US-2020-153465;02/02/2020;08/02/2020;Classe padrão;LS-17785;Luís Sousa;Grande Empresa;Santo Domingo;Distrito Nacional;República Dominicana;Caribe;MÓV-MÓ-10004383;Móveis;Móveis;Eldon Moldura, Premium;712,2;709,8;8;0,5;-2634,4;2353,4
5815;MX-2021-166625;07/03/2021;11/03/2021;Classe padrão;LR-16675;Laura Ribeiro;Grande Empresa;Barueri;São Paulo;Brasil;Sul;MAT-AC-10001623;Material de escritório;Eletrônicos;Breville Geladeira, Vermelho;3427,6;6924,4;2;0;3499,2;3499,2
2997;US-2020-113964;24/01/2020;26/01/2020;Segunda classe;JR-16000;Julieta Ribeiro;Varejo;Bahía Blanca;Província de Buenos Aires;Argentina;Sul;MÓV-ME-10001014;Móveis;Mesas;Lesro Mesa redonda, Preto;2139,6;2137,2;1;0,7;-1235,58;-1233,18
10098;US-2021-130533;15/08/2021;22/08/2021;Classe padrão;SS-20680;Sophia Santos;Pequenas e Medias Empresas;Presidente Dutra;Maranhão;Brasil;Sul;TEC-TE-10003094;Tecnologia;Telefones;Apple Repetidor de sinal, Tamanhos variados;874,2;1860;5;0,6;-2511;988,2
5956;MX-2019-132038;22/06/2019;26/06/2019;Classe padrão;VA-21145;Vinicius Araujo;Grande Empresa;Cidade do México;Distrito Federal;México;Norte;TEC-TE-10003726;Tecnologia;Telefones;Samsung Carregador, Azul;4071,4;16964;4;0;678,4;12895
825;US-2021-102729;19/06/2021;23/06/2021;Classe padrão;CR-12490;Cauã Rocha;Grande Empresa;La Ceiba;Atlántida;Honduras;Central;TEC-TE-10002243;Tecnologia;Telefones;Cisco Carregador, Tamanho real;2871,8;5221,44;2;0,4;-522,16;2352,04
2760;MX-2020-121755;20/02/2020;25/02/2020;Classe padrão;JG-15670;Julia Goncalves;Varejo;Curitiba;Paraná;Brasil;Sul;MAT-AC-10002480;Material de escritório;Eletrônicos;Breville Forno, Prata;3636,2;7497,2;2;0;3863,4;3863,4
5250;MX-2020-135916;19/01/2020;19/01/2020;No mesmo dia;LM-17590;Lucas Melo;Grande Empresa;Chimaltenango;Chimaltenango;Guatemala;Central;MAT-AC-10000747;Material de escritório;Eletrônicos;Breville Forno, Branco;3656,6;11193,6;3;0;7539,4;7539,4
2695;MX-2021-127061;15/12/2021;17/12/2021;Segunda classe;CM-12475;Cauã Melo;Varejo;Grajaú;Maranhão;Brasil;Sul;MÓV-ME-10004442;Móveis;Mesas;Lesro Mesa de conferência, Montado;4009;4006,6;1;0,2;572,6;575
4416;US-2021-101063;09/10/2021;09/10/2021;No mesmo dia;MO-19015;Miguel Oliveira;Varejo;Buenos Aires;Cidade Autônoma de Buenos Aires;Argentina;Sul;TEC-CO-10003549;Tecnologia;Copiadoras;Hewlett Fax, Colorida;1821,2;1818,8;3;0,402;2024,6656;2024,6656
4778;US-2021-138212;14/10/2021;19/10/2021;Classe padrão;GC-14905;Guilherme Cardoso;Varejo;San Miguelito;Panamá;Panamá;Central;TEC-CO-10003549;Tecnologia;Copiadoras;Hewlett Fax, Colorida;1821,2;1818,8;3;0,402;2024,6656;2024,6656
7996;MX-2021-113369;05/03/2021;07/03/2021;Segunda classe;OA-19345;Otávio Alves;Grande Empresa;Tegucigalpa;Francisco Morazán;Honduras;Central;MÓV-ME-10004427;Móveis;Mesas;Lesro Mesa de centro, Branco;1000;997,6;5;0,7;-2458,1;1544,3
588;US-2021-136497;25/03/2021;27/03/2021;Segunda classe;EM-13660;Enzo Melo;Varejo;San Miguelito;Panamá;Panamá;Central;MAT-AR-10003566;Material de escritório;Armazenamento;Fellowes Armários, Industrial;1357,8;3324,96;4;0,4;-2106,24;1969,56
7418;MX-2021-123981;08/05/2021;15/05/2021;Classe padrão;BP-11305;Bianca Pereira;Pequenas e Medias Empresas;Carrefour;Ouest;Haiti;Caribe;TEC-MÁ-10001372;Tecnologia;Máquinas;Epson Impressora de crachás, Multicolorido;1121,8;1019,7;3;0,7;-99,7;-99,7
6095;US-2020-128685;01/10/2020;03/10/2020;Primeira classe;LA-17455;Luana Alves;Varejo;Salvador;Bahia;Brasil;Sul;TEC-CO-10001463;Tecnologia;Copiadoras;HP Copiadora, Digital;1589,8;1587,4;2;0,602;-296,1288;-296,1288
5731;MX-2018-150441;27/10/2018;29/10/2018;Primeira classe;VA-21130;Vinícius Almeida;Varejo;Puebla;Puebla;México;Norte;TEC-TE-10001225;Tecnologia;Telefones;Apple Carregador, Azul;4114,2;21207;5;0;636;17095,2
2718;US-2018-102281;05/10/2018;10/10/2018;Classe padrão;NR-19195;Nicolas Rocha;Pequenas e Medias Empresas;Blumenau;Santa Catarina;Brasil;Sul;TEC-CO-10000737;Tecnologia;Copiadoras;Canon Copiadora para uso pessoal, Vermelho;817,6;815,2;6;0,602;1428,5648;1428,5648
118;MX-2020-117471;15/08/2020;19/08/2020;Segunda classe;AM-10330;Alice Martins;Varejo;Soledad;Atlántico;Colômbia;Sul;MAT-AC-10002648;Material de escritório;Eletrônicos;KitchenAid Geladeira, Branco;3507,2;10521,6;3;0;7016,8;7016,8
7719;MX-2019-108238;20/12/2019;27/12/2019;Classe padrão;KC-16210;Kauã Carvalho;Grande Empresa;Guayaquil;Guayas;Equador;Sul;MAT-AC-10000747;Material de escritório;Eletrônicos;Breville Forno, Branco;3656,6;7462,4;2;0;3808,2;3808,2
10275;US-2020-151841;22/01/2020;26/01/2020;Segunda classe;EM-13540;Emily Melo;Varejo;Bezerros;Pernambuco;Brasil;Sul;MÓV-ME-10003832;Móveis;Mesas;Barricks Mesa para computador, Montado;1725,6;1723,2;4;0,6;-1789,76;3389,44
9997;US-2020-164077;28/09/2020;02/10/2020;Classe padrão;DG-13000;Diogo Goncalves;Varejo;Araranguá;Santa Catarina;Brasil;Sul;TEC-AC-10000847;Tecnologia;Acessórios;Enermax Roteador, Reciclado;1639,4;1366,08;2;0,6;-1912,72;-270,92
6625;MX-2019-150301;15/08/2019;17/08/2019;Segunda classe;RS-19945;Rebeca Souza;Varejo;General Escobedo;Novo Leão;México;Norte;TEC-TE-10001046;Tecnologia;Telefones;Cisco Carregador, Embalagem tipo bulk;4213;21716;5;0;651;17505,4
3666;MX-2020-156965;10/02/2020;14/02/2020;Classe padrão;EF-13510;Emily Fernandes;Grande Empresa;Torreón;Coahuila;México;Norte;TEC-TE-10003726;Tecnologia;Telefones;Samsung Carregador, Azul;4071,4;12723;3;0;508,8;8654
5123;US-2019-163118;26/12/2019;02/01/2020;Classe padrão;EG-13405;Emilly Gomes;Varejo;San Miguelito;Panamá;Panamá;Central;TEC-CO-10003448;Tecnologia;Copiadoras;Canon Fax sem fio, Colorida;1926;1923,6;4;0,402;4137,728;4137,728
9363;US-2019-103814;06/11/2019;12/11/2019;Classe padrão;GO-14785;Giovanna Oliveira;Pequenas e Medias Empresas;San Miguelito;Panamá;Panamá;Central;MÓV-ME-10002895;Móveis;Mesas;Lesro Mesa de madeira, Branco;1816;1813,6;2;0,7;-1753,52;64,88
8182;US-2019-157056;02/05/2019;07/05/2019;Segunda classe;DF-12820;Davi Ferreira;Grande Empresa;Arraiján;Panamá;Panamá;Central;TEC-MÁ-10004627;Tecnologia;Máquinas;Okidata Impressora, Durável;1146,2;2148,96;4;0,7;1005,16;1005,16
9362;US-2021-127922;08/09/2021;10/09/2021;Segunda classe;SA-20215;Samuel Almeida;Varejo;Carrefour;Ouest;Haiti;Caribe;MÓV-ME-10002320;Móveis;Mesas;Lesro Mesa de treinamento, Montado;1153,2;1150,8;4;0,7;-2450,64;1011,36
9300;US-2020-106453;15/02/2020;21/02/2020;Classe padrão;VF-21280;Vinicius Fernandes;Varejo;Caracas;Distrito Capital;Venezuela;Sul;TEC-CO-10003483;Tecnologia;Copiadoras;Hewlett Copiadora, Digital;1562,4;1560;4;0,402;2638,9168;2638,9168
4154;MX-2019-109337;20/10/2019;26/10/2019;Classe padrão;YC-21880;Yasmin Correia;Grande Empresa;Managua;Managua;Nicarágua;Central;MAT-AC-10001097;Material de escritório;Eletrônicos;Hoover Forno, Prata;3757;7589,6;2;0;3835;3835
9794;US-2020-146507;24/04/2020;28/04/2020;Classe padrão;SS-20410;Sarah Santos;Varejo;Santo Domingo;Distrito Nacional;República Dominicana;Caribe;TEC-CO-10002086;Tecnologia;Copiadoras;Brother Fax sem fio, Par;2348,8;2346,4;4;0,202;5714,6768;5714,6768
5240;US-2019-111283;15/11/2019;22/11/2019;Classe padrão;SR-20575;Sofia Rocha;Varejo;Cidade do México;Distrito Federal;México;Norte;MÓV-ME-10000768;Móveis;Mesas;Bevis Mesa redonda, Retangular;3232,2;3229,8;1;0,2;-481,48;-479,08
3405;MX-2020-160206;05/09/2020;10/09/2020;Classe padrão;LS-17905;Luiza Santos;Grande Empresa;Santiago de Cuba;Santiago de Cuba;Cuba;Caribe;TEC-TE-10001225;Tecnologia;Telefones;Apple Carregador, Azul;4114,2;12724,2;3;0;381,6;8612,4
7889;US-2018-168494;28/10/2018;30/10/2018;Segunda classe;DS-13045;Diogo Souza;Grande Empresa;Guanajuato;Guanajuato;México;Norte;MÓV-ME-10001673;Móveis;Mesas;Chromcraft Mesa redonda, Preto;2802,6;2800,2;3;0,2;-934,2;4673,4
4794;US-2019-114524;04/09/2019;08/09/2019;Classe padrão;LR-16900;Leila Rocha;Varejo;Salvador;Bahia;Brasil;Sul;TEC-CO-10002466;Tecnologia;Copiadoras;Sharp Fax sem fio, Digital;2346,8;2344,4;1;0,602;-1400,9808;-1400,9808
3101;US-2020-101602;26/09/2020;28/09/2020;Segunda classe;PA-19435;Paulo Araujo;Varejo;Guanare;Portuguesa;Venezuela;Sul;MAT-AR-10002439;Material de escritório;Armazenamento;Eldon Armários, Tamanho real;1293,4;3958,8;5;0,4;-2508,2;2667,8
2535;MX-2018-155999;29/05/2018;03/06/2018;Classe padrão;GO-14785;Giovanna Oliveira;Pequenas e Medias Empresas;Atlixco;Puebla;México;Norte;TEC-TE-10001046;Tecnologia;Telefones;Cisco Carregador, Embalagem tipo bulk;4213;13029,6;3;0;390,6;8819
5260;US-2020-120726;20/07/2020;27/07/2020;Classe padrão;AL-10210;Alex Lima;Varejo;San Miguelito;Panamá;Panamá;Central;TEC-CO-10002270;Tecnologia;Copiadoras;Hewlett Fax, Vermelho;2120,8;2118,4;2;0,402;418,0768;418,0768
4288;MX-2019-111430;20/12/2019;25/12/2019;Classe padrão;GC-14905;Guilherme Cardoso;Varejo;Lima;Lima;Peru;Sul;TEC-CO-10003794;Tecnologia;Copiadoras;Canon Fax, Digital;1908,2;1905,8;3;0,402;1897,8388;1897,8388
3805;MX-2020-122245;31/10/2020;04/11/2020;Segunda classe;DM-12910;Diego Melo;Pequenas e Medias Empresas;Santo Domingo;Distrito Nacional;República Dominicana;Caribe;TEC-MÁ-10003761;Tecnologia;Máquinas;Konica Inkjet, Multicolorido;1086,6;3761,28;6;0,7;2677,08;2677,08
8003;MX-2019-137561;04/12/2019;08/12/2019;Classe padrão;LF-17200;Letícia Fernandes;Grande Empresa;Rancagua;Libertador General Bernardo O'Higgins;Chile;Sul;TEC-TE-10001225;Tecnologia;Telefones;Apple Carregador, Azul;4114,2;8482,8;2;0;254,4;4371
1659;US-2019-110037;11/09/2019;15/09/2019;Classe padrão;LR-16600;Larissa Rodrigues;Grande Empresa;Tegucigalpa;Francisco Morazán;Honduras;Central;MAT-AC-10004422;Material de escritório;Eletrônicos;Cuisinart Geladeira, Preto;2609,8;3964,08;2;0,4;1356,68;1356,68
10030;US-2021-160745;29/10/2021;02/11/2021;Classe padrão;LS-17815;Luis Souza;Varejo;Surubim;Pernambuco;Brasil;Sul;TEC-MÁ-10003749;Tecnologia;Máquinas;Panasonic Inkjet, Branco;1842,4;1656;2;0,6;-184;-184
4202;US-2021-122420;04/12/2021;07/12/2021;Segunda classe;SR-20575;Sofia Rocha;Varejo;Torreón;Coahuila;México;Norte;MÓV-ME-10000269;Móveis;Mesas;HON Mesa de madeira, Retangular;2997,2;2994,8;5;0,2;-882;11109,2
5891;MX-2021-140613;10/07/2021;14/07/2021;Segunda classe;MC-18970;Miguel Costa;Pequenas e Medias Empresas;Petapa;Guatemala;Guatemala;Central;TEC-TE-10003726;Tecnologia;Telefones;Samsung Carregador, Azul;4071,4;4241;1;0;169,6;172
6351;US-2020-120172;19/12/2020;21/12/2020;Segunda classe;BF-11020;Beatrice Fernandes;Grande Empresa;Lima;Lima;Peru;Sul;TEC-TE-10000621;Tecnologia;Telefones;Cisco Smart Phone, Tamanho real;931,8;4472,64;8;0,4;-2981,76;3543,24
8029;MX-2021-154907;20/11/2021;20/11/2021;No mesmo dia;FC-14200;Felipe Costa;Pequenas e Medias Empresas;Gómez Palacio;Durango;México;Norte;TEC-TE-10001046;Tecnologia;Telefones;Cisco Carregador, Embalagem tipo bulk;4213;8686,4;2;0;260,4;4475,8
9336;US-2019-102008;19/09/2019;23/09/2019;Segunda classe;MC-18115;Maria Cardoso;Pequenas e Medias Empresas;Cidade do Panamá;Panamá;Panamá;Central;TEC-CO-10004311;Tecnologia;Copiadoras;Hewlett Fax sem fio, Colorida;2137,2;2134,8;3;0,402;2429,4948;2429,4948
5206;MX-2018-100587;27/09/2018;02/10/2018;Segunda classe;RF-20050;Rodrigo Fernandes;Pequenas e Medias Empresas;Bogotá;Bogotá;Colômbia;Sul;TEC-TE-10001225;Tecnologia;Telefones;Apple Carregador, Azul;4114,2;4241,4;1;0;127,2;129,6
4591;MX-2021-165449;05/11/2021;10/11/2021;Classe padrão;GC-14635;Giovana Castro;Grande Empresa;Ciego de Ávila;Ciego de Ávila;Cuba;Caribe;MÓV-ME-10004157;Móveis;Mesas;Barricks Mesa de conferência, Branco;5031,4;5029;1;0;1030,4;1032,8
2743;US-2019-130253;25/12/2019;29/12/2019;Classe padrão;CC-12535;Clara Carvalho;Grande Empresa;Tegucigalpa;Francisco Morazán;Honduras;Central;TEC-CO-10002086;Tecnologia;Copiadoras;Brother Fax sem fio, Par;2348,8;2346,4;2;0,402;673,9784;673,9784
